MSG	0 TMT_EVENT: task_started
MSG	0 TMT_EVENT: timer_started
SFIX R   0
268	773.3	725.5	32362	...
270	774.0	723.7	33383	...
272	772.9	728.2	32864	...
274	774.9	723.2	32910	...
276	773.5	727.1	32679	...
278	774.6	723.4	32206	...
280	772.7	725.1	32977	...
282	775.9	725.7	33421	...
284	771.3	725.0	33024	...
286	771.3	726.4	33134	...
288	771.3	727.6	32976	...
290	774.0	725.5	33283	...
292	773.5	726.6	32163	...
294	771.1	725.9	32425	...
296	773.7	727.5	33372	...
298	776.1	723.8	33441	...
300	775.2	728.0	32250	...
302	776.1	728.8	32896	...
304	775.9	727.6	32980	...
306	770.6	723.9	33183	...
308	770.4	724.5	32112	...
310	775.7	723.5	32324	...
312	773.6	726.0	32792	...
314	772.4	726.5	32532	...
316	775.3	727.7	33306	...
318	775.7	725.0	32998	...
320	774.7	725.4	32505	...
322	772.0	725.9	32402	...
324	775.1	723.8	32244	...
326	774.6	729.1	32553	...
328	771.1	727.5	32685	...
330	773.2	728.0	33376	...
332	773.8	728.5	32633	...
334	772.8	729.1	32288	...
336	773.1	727.8	32385	...
338	772.8	725.6	33196	...
340	774.0	723.2	32968	...
342	772.6	728.0	32786	...
344	774.5	723.6	32368	...
346	775.3	726.2	32326	...
348	771.3	729.0	32731	...
350	772.7	723.4	32852	...
352	772.6	726.1	32668	...
354	774.2	726.0	32046	...
356	771.9	726.9	32098	...
358	771.3	724.2	32988	...
360	770.5	723.6	32479	...
362	773.2	723.9	32110	...
364	771.9	725.4	32074	...
366	775.5	726.8	32482	...
368	770.7	727.8	32632	...
370	772.2	725.0	33396	...
372	773.6	728.3	32302	...
374	772.1	729.2	32542	...
376	773.9	724.2	32959	...
378	774.3	724.0	32934	...
380	774.5	727.4	33376	...
382	771.5	723.8	32659	...
384	774.4	726.5	33350	...
386	771.0	728.5	32125	...
388	771.8	726.6	32723	...
390	772.2	726.9	33395	...
392	774.6	726.7	33441	...
394	770.5	726.9	32827	...
396	771.9	725.8	32663	...
398	773.8	725.7	32051	...
EFIX R   258	400	142	773.1	726.2	33000
SSACC R  400
400	776.2	724.8	32328	...
402	785.1	720.6	32355	...
404	799.1	714.1	32068	...
406	817.6	705.4	32544	...
408	839.9	695.0	33186	...
410	865.5	683.1	33191	...
412	893.6	669.9	32952	...
414	923.7	655.9	33089	...
416	955.0	641.3	32706	...
418	987.0	626.3	32563	...
420	1018.9	611.4	33261	...
422	1050.2	596.8	32857	...
424	1080.3	582.8	33037	...
426	1108.4	569.6	32551	...
428	1134.0	557.7	33144	...
430	1156.3	547.3	33384	...
432	1174.8	538.6	33173	...
434	1188.8	532.1	33026	...
436	1197.7	527.9	32191	...
438	1200.8	526.5	32717	...
ESACC R  400	440	40	773.1	726.2	1200.8	526.5	5.0	150
SFIX R   440
440	1201.2	526.7	33010	...
442	1201.2	524.2	32514	...
444	1198.0	528.7	32454	...
446	1202.5	529.1	33313	...
448	1198.8	525.8	33247	...
450	1202.0	527.4	32310	...
452	1202.8	529.3	33249	...
454	1200.9	527.7	32761	...
456	1202.4	523.8	32525	...
458	1199.2	526.2	32209	...
460	1202.1	528.5	32107	...
462	1201.9	524.4	33196	...
464	1202.6	524.8	33031	...
466	1202.6	529.0	32416	...
468	1201.3	527.4	32798	...
470	1202.3	523.7	32881	...
472	1203.7	525.4	33359	...
474	1201.7	526.3	32617	...
476	1198.9	526.6	32365	...
478	1202.1	528.4	32105	...
480	1199.6	526.0	32091	...
482	1201.1	524.3	32212	...
484	1198.9	527.5	32290	...
486	1199.1	523.9	33021	...
488	1201.4	526.8	32117	...
490	1201.9	527.2	32634	...
492	1199.6	525.6	32106	...
494	1202.3	523.7	33017	...
496	1201.4	528.8	32468	...
498	1200.3	529.1	32337	...
500	1203.3	528.7	33401	...
502	1200.4	529.3	32738	...
504	1199.8	524.9	32978	...
506	1200.9	525.2	32886	...
508	1198.5	527.1	33092	...
510	1201.7	526.9	32759	...
512	1200.8	528.6	32897	...
514	1202.5	525.8	33154	...
516	1198.8	525.5	32251	...
518	1201.6	528.4	32171	...
520	1199.2	527.2	33117	...
522	1202.2	524.3	32019	...
524	1200.6	528.1	32166	...
526	1203.5	527.5	32103	...
528	1200.4	527.8	32184	...
530	1199.1	526.3	32070	...
532	1203.3	526.7	32296	...
534	1202.6	525.3	33438	...
536	1202.6	525.6	32588	...
538	1203.3	524.7	32967	...
540	1198.8	528.3	32374	...
542	1199.4	527.7	32535	...
544	1201.2	526.9	33290	...
546	1198.4	528.3	33332	...
548	1199.3	528.5	32480	...
550	1202.2	525.8	32715	...
552	1198.2	526.9	32901	...
554	1200.8	528.2	32369	...
556	1199.1	524.3	32345	...
558	1202.8	528.2	32623	...
560	1198.1	527.4	32581	...
562	1199.3	527.3	32048	...
564	1203.7	525.8	32850	...
566	1201.8	524.7	33012	...
568	1203.6	527.1	32199	...
570	1199.4	529.1	32765	...
572	1200.0	528.5	32878	...
574	1198.6	526.9	32921	...
576	1198.7	524.0	32827	...
578	1198.0	526.7	32781	...
580	1201.6	523.6	33040	...
582	1201.0	526.5	33476	...
584	1203.2	528.6	32029	...
586	1201.6	529.3	32040	...
588	1198.4	527.0	32100	...
590	1203.3	524.7	32589	...
592	1202.4	527.8	33261	...
594	1198.1	525.3	32397	...
596	1201.7	525.9	32543	...
598	1200.6	528.0	32734	...
600	1198.3	528.0	32297	...
602	1198.8	524.1	32989	...
604	1198.9	526.4	32520	...
606	1202.5	526.7	32286	...
608	1203.8	526.7	32013	...
610	1199.3	523.7	32884	...
612	1198.4	525.0	32208	...
614	1200.7	525.7	32858	...
616	1200.8	523.6	33177	...
EFIX R   440	618	178	1200.8	526.5	33000
SSACC R  618
618	1199.1	528.0	32583	...
620	1194.2	532.3	32047	...
622	1186.6	539.1	32167	...
624	1176.4	548.1	33036	...
626	1164.2	558.9	33083	...
628	1150.2	571.3	33326	...
630	1134.9	585.0	32230	...
632	1118.4	599.6	32304	...
634	1101.3	614.8	32901	...
636	1083.8	630.3	32975	...
638	1066.3	645.8	32300	...
640	1049.2	661.0	32566	...
642	1032.7	675.6	32709	...
644	1017.4	689.2	33188	...
646	1003.4	701.6	32684	...
648	991.2	712.5	32561	...
650	981.0	721.4	33482	...
652	973.4	728.2	33340	...
654	968.5	732.5	32455	...
656	966.8	734.1	32261	...
ESACC R  618	658	40	1200.8	526.5	966.8	734.1	5.0	150
SFIX R   658
658	967.5	735.5	32960	...
660	969.2	736.1	32242	...
662	965.8	734.2	32903	...
664	964.3	731.2	32741	...
666	965.6	732.9	32321	...
668	969.1	732.2	32449	...
670	966.0	733.2	32728	...
672	967.7	734.6	32793	...
674	966.6	736.4	32773	...
676	963.9	734.0	33082	...
678	966.4	731.7	33098	...
680	966.6	731.6	32635	...
682	967.5	732.2	32077	...
684	963.9	733.4	32143	...
686	965.0	734.1	33388	...
688	969.1	736.9	33449	...
690	964.2	735.8	32508	...
692	965.9	734.9	32085	...
694	966.2	735.7	32686	...
696	968.4	732.5	33003	...
698	964.6	736.2	32844	...
700	965.8	732.9	33059	...
702	964.5	736.4	33332	...
704	965.0	731.6	33012	...
706	967.5	733.0	33202	...
708	968.7	731.3	32448	...
710	966.4	731.2	32965	...
712	969.8	731.5	32393	...
714	967.6	731.6	32693	...
716	965.8	732.9	32774	...
718	968.0	733.3	33402	...
720	969.7	736.5	32797	...
722	964.7	731.1	32939	...
724	969.5	736.7	32730	...
726	969.8	735.8	32195	...
728	966.2	733.1	33068	...
730	968.7	733.3	33179	...
732	965.3	735.1	33213	...
734	965.2	735.6	32464	...
736	968.6	732.2	32489	...
738	966.9	731.7	33408	...
740	965.0	737.0	32603	...
742	968.2	732.4	32268	...
744	968.4	732.3	32508	...
746	966.2	736.2	32323	...
748	967.4	735.8	33266	...
750	968.8	732.7	33026	...
752	966.9	734.2	32386	...
754	969.8	734.1	33124	...
756	967.5	736.0	32851	...
758	964.3	731.9	32085	...
760	964.9	735.8	33080	...
762	964.1	733.2	32293	...
764	964.6	734.5	32556	...
766	964.1	736.1	32214	...
768	964.5	735.4	32287	...
770	967.6	735.1	32593	...
772	965.7	735.0	33182	...
774	967.6	737.0	32518	...
776	964.8	734.8	32834	...
778	965.4	734.4	32947	...
780	967.8	732.4	32612	...
782	967.5	731.4	32050	...
784	964.3	732.3	32675	...
786	967.5	736.9	33407	...
788	967.8	732.2	32226	...
790	966.2	736.1	32595	...
792	965.1	735.2	32806	...
794	966.1	735.8	33268	...
796	966.2	733.2	32320	...
798	968.4	732.8	33053	...
800	965.2	736.1	33231	...
802	967.6	732.1	33279	...
804	967.9	735.9	32637	...
806	969.4	736.9	32376	...
808	964.0	736.8	32954	...
810	965.8	734.9	32550	...
812	966.4	734.5	32509	...
814	968.6	735.4	33064	...
816	968.9	735.4	33107	...
818	966.9	733.4	32761	...
820	968.2	732.6	32257	...
822	969.0	735.3	32553	...
824	965.5	734.2	32871	...
EFIX R   658	826	168	966.8	734.1	33000
SSACC R  826
826	968.7	733.1	33349	...
828	974.2	730.3	32237	...
830	982.8	725.9	33002	...
832	994.2	720.2	32283	...
834	1007.9	713.2	32330	...
836	1023.7	705.2	32691	...
838	1041.0	696.4	33400	...
840	1059.5	687.1	33479	...
842	1078.7	677.3	32216	...
844	1098.4	667.3	32941	...
846	1118.1	657.3	32918	...
848	1137.3	647.6	32869	...
850	1155.8	638.2	33468	...
852	1173.1	629.4	32168	...
854	1188.9	621.4	32693	...
856	1202.6	614.5	32906	...
858	1214.0	608.7	33198	...
860	1222.6	604.3	32309	...
862	1228.1	601.5	32724	...
864	1230.0	600.6	32133	...
ESACC R  826	866	40	966.8	734.1	1230.0	600.6	5.0	150
SFIX R   866
866	1232.5	599.8	32935	...
868	1232.0	600.8	32305	...
870	1227.1	601.9	33156	...
872	1231.5	599.2	32706	...
874	1227.4	602.0	33318	...
876	1229.1	600.8	32377	...
878	1227.3	600.4	32540	...
880	1229.2	599.8	32544	...
882	1231.1	598.6	32331	...
884	1229.9	602.6	33161	...
886	1228.1	598.6	33369	...
888	1231.7	597.7	32812	...
890	1231.0	598.2	32623	...
892	1227.7	602.2	32820	...
894	1227.7	598.9	32718	...
896	1230.3	597.9	32794	...
898	1229.0	602.1	33007	...
900	1230.1	599.9	33450	...
902	1232.6	601.1	32554	...
904	1229.1	597.9	33177	...
906	1227.1	602.5	32269	...
908	1227.5	600.5	32505	...
910	1228.1	600.5	33369	...
912	1232.0	603.2	33295	...
914	1227.0	597.9	32070	...
916	1232.5	602.7	32279	...
918	1230.7	599.7	32064	...
920	1230.8	601.8	32416	...
922	1230.8	599.0	33042	...
924	1229.1	602.4	32313	...
926	1227.0	601.4	32305	...
928	1230.4	598.8	32229	...
930	1228.6	599.9	32756	...
932	1230.9	602.6	32613	...
934	1227.9	601.5	32764	...
936	1232.2	602.9	33206	...
938	1231.1	601.9	32621	...
940	1227.2	599.5	32592	...
942	1228.5	597.7	32439	...
944	1232.7	598.9	32020	...
946	1230.8	600.9	32368	...
948	1230.4	600.8	33466	...
950	1231.8	601.8	33415	...
952	1228.2	599.0	32751	...
954	1227.3	600.8	33287	...
956	1230.1	603.3	32831	...
958	1227.4	600.3	32960	...
960	1232.0	600.0	33255	...
962	1229.2	598.2	33103	...
964	1227.7	601.2	32921	...
966	1231.9	600.1	33221	...
968	1232.6	599.2	32431	...
970	1228.9	603.4	32426	...
972	1228.0	601.4	32040	...
974	1228.2	602.2	32638	...
976	1231.9	602.2	32308	...
978	1228.9	597.8	33389	...
980	1229.4	602.7	32959	...
982	1229.1	599.8	33118	...
984	1227.7	599.0	32306	...
986	1230.6	599.7	32569	...
988	1228.8	601.0	33396	...
990	1228.8	598.8	33422	...
992	1230.3	602.2	32263	...
994	1229.3	602.9	33493	...
996	1229.2	601.0	32173	...
998	1231.6	601.7	32466	...
1000	1229.0	599.7	33208	...
1002	1231.2	600.8	32879	...
1004	1228.4	603.4	33105	...
1006	1227.3	598.5	32521	...
1008	1232.0	597.8	33025	...
1010	1231.3	602.8	32526	...
1012	1228.4	601.8	33111	...
1014	1228.1	599.3	32265	...
1016	1228.7	603.0	32550	...
1018	1230.9	600.6	33203	...
1020	1230.3	598.0	32575	...
1022	1227.0	598.9	32399	...
1024	1229.8	600.3	32742	...
1026	1228.6	600.2	32931	...
1028	1227.9	600.5	32930	...
1030	1230.7	598.0	32039	...
1032	1232.1	602.5	33020	...
EFIX R   866	1034	168	1230.0	600.6	33000
SFIX R   1034
1034	1230.1	598.4	33376	...
1036	1228.8	598.3	32227	...
1038	1229.3	601.7	32692	...
1040	1227.9	598.9	32221	...
1042	1231.3	599.2	33053	...
1044	1231.9	602.1	32094	...
1046	1229.0	603.1	32119	...
EFIX R   1034	1048	14	1230.0	600.6	33000
SFIX R   1048
1048	1227.1	600.6	33380	...
1050	1231.4	598.0	33436	...
1052	1227.0	599.1	33407	...
1054	1228.6	598.6	32915	...
1056	1231.0	602.5	33350	...
1058	1228.5	600.8	32011	...
1060	1232.6	598.7	32259	...
EFIX R   1048	1062	14	1230.0	600.6	33000
SFIX R   1062
1062	1231.2	603.0	33057	...
1064	1232.2	602.0	32648	...
1066	1232.9	602.2	32298	...
1068	1231.1	598.5	32484	...
1070	1227.9	599.0	33475	...
1072	1231.7	601.9	33213	...
1074	1232.4	597.9	32890	...
EFIX R   1062	1076	14	1230.0	600.6	33000
SFIX R   1076
1076	1227.0	601.5	32666	...
1078	1227.2	602.5	32750	...
1080	1230.1	602.9	32479	...
1082	1231.6	599.9	33047	...
1084	1227.7	600.2	32688	...
1086	1231.4	601.8	33416	...
1088	1230.1	603.0	32804	...
EFIX R   1076	1090	14	1230.0	600.6	33000
SFIX R   1090
1090	1228.0	598.6	32068	...
1092	1230.0	600.4	32162	...
1094	1230.6	602.7	32371	...
1096	1228.4	598.8	32014	...
1098	1231.3	600.6	32812	...
1100	1227.8	601.7	33148	...
1102	1229.7	598.9	32728	...
EFIX R   1090	1104	14	1230.0	600.6	33000
SFIX R   1104
1104	1227.7	598.8	32540	...
1106	1231.2	602.2	32723	...
1108	1230.4	598.3	33210	...
1110	1228.5	603.1	32230	...
1112	1228.6	598.1	32966	...
1114	1228.9	600.8	32182	...
1116	1228.8	599.3	33325	...
EFIX R   1104	1118	14	1230.0	600.6	33000
SFIX R   1118
1118	1228.0	599.8	33182	...
1120	1230.5	597.8	32193	...
1122	1227.2	601.5	32391	...
1124	1229.7	599.7	33437	...
1126	1230.9	601.2	32987	...
1128	1231.3	600.5	32846	...
1130	1232.5	600.9	32407	...
EFIX R   1118	1132	14	1230.0	600.6	33000
SFIX R   1132
1132	1230.3	601.3	32144	...
1134	1231.4	599.4	33238	...
1136	1229.0	598.6	32404	...
1138	1231.1	598.1	32078	...
1140	1231.3	602.5	32600	...
1142	1229.1	603.5	33128	...
1144	1231.4	599.8	32667	...
EFIX R   1132	1146	14	1230.0	600.6	33000
SFIX R   1146
1146	1229.9	602.8	32189	...
1148	1232.0	601.3	32963	...
1150	1227.5	601.7	32077	...
1152	1230.9	603.1	32091	...
1154	1231.2	598.3	33443	...
1156	1228.9	597.8	32933	...
1158	1232.5	603.3	32469	...
EFIX R   1146	1160	14	1230.0	600.6	33000
SFIX R   1160
1160	1232.4	599.5	32772	...
1162	1231.8	599.1	33299	...
1164	1232.4	599.6	33440	...
1166	1232.1	599.9	32927	...
1168	1227.3	602.1	32394	...
1170	1227.1	600.0	32038	...
1172	1231.1	598.4	33460	...
EFIX R   1160	1174	14	1230.0	600.6	33000
SFIX R   1174
1174	1229.8	602.5	32269	...
1176	1232.7	602.5	32612	...
1178	1230.4	603.3	32111	...
1180	1227.6	603.0	32412	...
1182	1231.2	600.0	32010	...
1184	1227.0	601.0	32958	...
1186	1228.8	599.9	33304	...
EFIX R   1174	1188	14	1230.0	600.6	33000
SFIX R   1188
1188	1227.1	601.1	32899	...
1190	1232.8	597.9	32599	...
1192	1231.8	600.9	33331	...
1194	1227.3	598.2	32355	...
1196	1231.8	599.2	32646	...
1198	1231.9	597.6	32221	...
1200	1229.2	600.1	32473	...
EFIX R   1188	1202	14	1230.0	600.6	33000
SFIX R   1202
1202	1229.7	599.1	33033	...
1204	1232.4	599.0	33112	...
1206	1229.0	601.7	32010	...
1208	1228.4	599.1	32993	...
1210	1230.0	603.1	32580	...
1212	1230.7	600.0	33242	...
1214	1228.4	601.2	33276	...
EFIX R   1202	1216	14	1230.0	600.6	33000
SFIX R   1216
1216	1231.4	601.6	33116	...
1218	1231.5	601.7	32792	...
1220	1229.8	603.1	33312	...
1222	1229.9	598.5	33070	...
1224	1229.1	599.2	32997	...
1226	1227.1	601.6	32252	...
1228	1232.0	602.3	33111	...
EFIX R   1216	1230	14	1230.0	600.6	33000
SFIX R   1230
1230	1232.9	597.7	32822	...
1232	1229.9	598.7	33304	...
1234	1230.2	602.6	33081	...
1236	1229.5	602.5	33286	...
1238	1229.3	601.7	33465	...
1240	1228.5	602.7	32749	...
1242	1228.8	600.7	32227	...
EFIX R   1230	1244	14	1230.0	600.6	33000
SFIX R   1244
1244	1227.2	599.8	32904	...
1246	1229.1	600.8	33430	...
1248	1227.1	603.3	33450	...
1250	1230.0	602.9	32893	...
1252	1231.0	602.7	33359	...
1254	1228.9	603.4	32601	...
1256	1230.2	598.7	33461	...
EFIX R   1244	1258	14	1230.0	600.6	33000
SFIX R   1258
1258	1232.9	600.7	33414	...
1260	1228.8	599.6	33361	...
1262	1232.7	603.4	32697	...
1264	1230.0	602.4	32701	...
1266	1230.8	598.2	32622	...
1268	1232.3	602.8	32279	...
1270	1228.2	603.5	32656	...
EFIX R   1258	1272	14	1230.0	600.6	33000
SFIX R   1272
1272	1227.1	603.2	33268	...
1274	1228.9	598.5	32205	...
1276	1227.3	598.5	32417	...
1278	1227.0	598.7	33208	...
1280	1229.8	600.0	33025	...
1282	1232.2	602.9	32594	...
1284	1228.9	602.1	33427	...
EFIX R   1272	1286	14	1230.0	600.6	33000
SFIX R   1286
1286	1232.9	599.1	32322	...
1288	1232.4	598.3	32520	...
1290	1229.7	598.0	33322	...
1292	1229.7	601.7	33168	...
1294	1227.3	603.2	32879	...
1296	1231.6	601.9	32763	...
1298	1232.3	602.3	32443	...
EFIX R   1286	1300	14	1230.0	600.6	33000
SFIX R   1300
1300	1227.3	600.8	33004	...
1302	1229.9	598.8	33176	...
1304	1230.3	600.8	32515	...
1306	1227.4	601.8	32978	...
1308	1228.0	601.6	32579	...
1310	1230.3	601.5	33109	...
1312	1229.3	603.1	32340	...
EFIX R   1300	1314	14	1230.0	600.6	33000
SFIX R   1314
1314	1230.8	598.0	32964	...
1316	1228.0	603.6	32843	...
1318	1229.2	602.1	32396	...
1320	1232.0	600.4	32717	...
1322	1229.7	598.3	32428	...
1324	1229.5	602.4	32540	...
1326	1228.6	603.4	33201	...
EFIX R   1314	1328	14	1230.0	600.6	33000
SFIX R   1328
1328	1227.9	599.3	32935	...
1330	1230.7	599.8	33136	...
1332	1230.3	598.7	33439	...
1334	1229.8	597.6	33312	...
1336	1232.1	603.5	32732	...
1338	1228.0	601.9	32447	...
1340	1228.7	601.1	32720	...
EFIX R   1328	1342	14	1230.0	600.6	33000
SFIX R   1342
1342	1232.7	600.4	32236	...
1344	1230.3	598.4	32223	...
1346	1232.7	598.4	32643	...
1348	1230.1	598.6	32642	...
1350	1231.8	600.7	32618	...
1352	1227.7	600.4	32727	...
1354	1229.0	599.4	32491	...
EFIX R   1342	1356	14	1230.0	600.6	33000
SFIX R   1356
1356	1228.2	597.9	33159	...
1358	1229.9	599.2	33099	...
1360	1230.9	602.7	32972	...
1362	1229.5	599.7	32931	...
1364	1227.0	601.5	32235	...
1366	1231.3	600.9	32229	...
1368	1227.3	601.3	32777	...
EFIX R   1356	1370	14	1230.0	600.6	33000
SFIX R   1370
1370	1228.5	600.6	33050	...
1372	1228.3	600.4	32683	...
1374	1227.8	603.2	33342	...
1376	1232.2	598.9	32864	...
1378	1232.5	603.4	33285	...
1380	1228.7	601.2	33397	...
1382	1229.8	598.4	32309	...
EFIX R   1370	1384	14	1230.0	600.6	33000
SFIX R   1384
1384	1229.1	600.3	32538	...
1386	1230.8	599.3	32617	...
1388	1229.4	598.4	32204	...
1390	1230.2	601.7	32226	...
1392	1230.5	602.9	32461	...
1394	1229.6	603.6	33240	...
1396	1228.9	599.5	32482	...
EFIX R   1384	1398	14	1230.0	600.6	33000
SFIX R   1398
1398	1232.3	600.0	32822	...
1400	1228.8	599.1	32874	...
1402	1232.9	601.7	33307	...
1404	1231.7	600.8	32726	...
1406	1228.4	600.6	32576	...
1408	1228.3	600.9	32553	...
1410	1228.3	600.2	32208	...
EFIX R   1398	1412	14	1230.0	600.6	33000
SFIX R   1412
1412	1232.1	603.5	32980	...
1414	1230.3	598.2	32050	...
1416	1229.8	601.7	33216	...
1418	1229.8	599.2	32236	...
1420	1230.5	598.6	33225	...
1422	1229.2	601.9	33461	...
1424	1232.4	603.3	32028	...
EFIX R   1412	1426	14	1230.0	600.6	33000
SFIX R   1426
1426	1232.0	599.3	32760	...
1428	1231.3	601.5	32669	...
1430	1230.3	598.9	33387	...
1432	1231.3	597.8	33275	...
1434	1231.0	598.5	33493	...
1436	1232.0	599.9	33020	...
1438	1228.4	602.9	32953	...
EFIX R   1426	1440	14	1230.0	600.6	33000
SFIX R   1440
1440	1228.9	599.1	33482	...
1442	1230.7	601.4	32731	...
1444	1228.4	598.4	33070	...
1446	1231.9	602.2	32050	...
1448	1228.0	602.4	33347	...
1450	1229.1	602.5	32841	...
1452	1230.1	599.5	33016	...
EFIX R   1440	1454	14	1230.0	600.6	33000
MSG	1454 TMT_EVENT: correct_click_B_Target:1
SFIX R   1454
1454	1229.3	603.5	32782	...
1456	1228.0	599.2	32735	...
1458	1228.3	599.9	32471	...
1460	1230.5	599.2	33329	...
1462	1232.2	599.5	32532	...
1464	1228.2	602.1	32944	...
1466	1231.4	601.4	32599	...
1468	1229.0	600.3	32759	...
1470	1232.9	602.8	33326	...
1472	1230.3	599.7	33420	...
1474	1228.2	599.2	32264	...
1476	1231.7	601.2	32115	...
1478	1227.5	601.9	33212	...
1480	1231.0	603.5	33007	...
1482	1229.6	600.5	32240	...
1484	1229.4	602.3	32211	...
1486	1227.0	603.1	33085	...
1488	1229.8	598.2	33197	...
1490	1229.0	599.5	33039	...
1492	1230.7	600.6	32403	...
1494	1228.4	598.7	32792	...
1496	1232.2	600.0	32361	...
1498	1230.6	597.6	32537	...
1500	1232.8	600.6	32122	...
1502	1228.8	599.5	33261	...
1504	1230.2	601.0	32751	...
1506	1229.0	599.3	32403	...
1508	1232.9	597.7	32150	...
1510	1231.6	599.3	32856	...
1512	1227.1	598.3	32515	...
1514	1229.2	600.0	33031	...
1516	1232.5	602.6	32098	...
1518	1231.3	603.0	32669	...
1520	1230.0	603.3	32683	...
1522	1230.2	602.5	32834	...
1524	1232.8	603.6	33227	...
1526	1228.6	600.5	32345	...
1528	1231.4	602.3	32493	...
1530	1228.8	597.8	32840	...
1532	1228.2	601.1	32841	...
1534	1227.9	599.6	32845	...
1536	1232.8	599.9	32205	...
1538	1232.1	600.6	33212	...
1540	1228.2	600.7	32242	...
1542	1232.4	602.1	32718	...
1544	1230.5	600.6	32853	...
1546	1228.5	600.8	33343	...
1548	1230.3	601.5	33342	...
1550	1227.7	598.6	33398	...
1552	1231.6	602.9	32051	...
1554	1228.5	603.3	33492	...
1556	1227.4	603.2	32422	...
1558	1227.7	601.1	32695	...
1560	1230.5	600.4	32940	...
1562	1231.1	603.5	32497	...
